payment_id,payment_number,dealer_id,invoice_id,amount,payment_date,payment_mode,reference_number,bank_name,collected_by,visit_id,status,notes,created_at,updated_at
0b489b05-4fc5-4ddc-ae5b-358dafd9f947,PAY-2024-0094,de4699bf-d9e7-45b9-9875-43405fdc2981,39e834da-0267-402c-9bd7-9403984fecbc,3729.24,2024-09-20,NEFT,TXN859902,Axis Bank,,,COMPLETED,,2024-09-20,2024-09-20
e5ab1c85-0783-4992-9558-543795c74f3c,PAY-2024-0095,de4699bf-d9e7-45b9-9875-43405fdc2981,39e834da-0267-402c-9bd7-9403984fecbc,0.0,2024-09-03,CHEQUE,TXN261754,Kotak Mahindra Bank,,,COMPLETED,,2024-09-03,2024-09-03
efa8c146-97a4-42f3-a71a-9897a55438a8,PAY-2024-0096,de4699bf-d9e7-45b9-9875-43405fdc2981,5a62de5a-3565-4e8d-98be-8b1b220b9920,1942.76,2024-05-12,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-05-12,2024-05-12
b08026b0-5247-4b54-bd1b-5dbf11eda6e3,PAY-2024-0097,2cb90ac4-4648-4431-9037-ad47b22ad864,fd345e8c-eb6b-4b44-85af-dbffd4507b19,962.88,2024-06-19,NEFT,TXN664445,Kotak Mahindra Bank,,,COMPLETED,,2024-06-19,2024-06-19
dab1b19d-ba3a-4bd5-b1d3-cf8455d546d7,PAY-2024-0098,2cb90ac4-4648-4431-9037-ad47b22ad864,fd345e8c-eb6b-4b44-85af-dbffd4507b19,0.0,2024-06-14,UPI,TXN605571,,,,COMPLETED,,2024-06-14,2024-06-14
2087296c-98e1-4142-9c7c-3db8858c8d24,PAY-2024-0099,524e5021-ef84-4ef8-8dd2-373b17b61207,bd6b8737-3641-48a0-8ca3-0ee052cf0582,4078.08,2024-12-10,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-12-10,2024-12-10
3bad034b-1793-4fb7-b75a-8b0aaa3f228e,PAY-2024-0100,d175149d-f407-43df-900f-8f974386b491,63a10a33-cb5e-476b-9458-831908be2adf,1019.52,2024-11-07,CHEQUE,TXN702049,Punjab National Bank,,,COMPLETED,,2024-11-07,2024-11-07
fdc4130c-fc15-4c2e-95f6-f4782ffa1cb9,PAY-2024-0101,2505c043-13e5-425f-a34f-ad854ef43c6b,cb45ba6e-3e75-4c3a-8eda-aac24541be40,1925.76,2024-12-05,UPI,TXN144987,,,,COMPLETED,,2024-12-05,2024-12-05
86fe6056-a02d-4bfe-947e-c0416e76112a,PAY-2024-0102,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,24e8c0dc-2e70-4433-ba96-f2396419520d,2769.18,2024-06-14,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-06-14,2024-06-14
2ac493bd-510a-437f-9e74-980fd7502eb9,PAY-2024-0103,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,a611ca69-3295-44e5-9e09-d869b4d1cd31,3058.56,2024-04-16,CHEQUE,TXN826581,Yes Bank,,,COMPLETED,,2024-04-16,2024-04-16
b19aa5a1-32ac-4523-a813-91322ee5aa54,PAY-2024-0104,f3add840-d8ad-457e-a501-c460549a2a61,378b2127-a47a-41ef-9d51-04ed1e114e93,1925.76,2024-07-27,UPI,TXN387041,,,,COMPLETED,,2024-07-27,2024-07-27
a44da5f4-ac6e-4169-94a8-6e662b0ffef8,PAY-2024-0105,3021fc48-2b92-41d2-ae1b-1fdcd120a039,0b1eff95-6bdf-4a66-b410-de7b7be2e185,3687.79,2024-12-11,UPI,TXN512566,,,,COMPLETED,,2024-12-11,2024-12-11
731f86c0-9f00-41a1-9303-8038ef78f776,PAY-2024-0106,76fd9001-d837-4dd4-9c5d-fae3eabe879a,d795f547-9c10-4ee6-878f-33cc25a99e7d,3830.0,2024-10-07,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-10-07,2024-10-07
3ea5075f-f36a-4260-901c-89bf0c040fa6,PAY-2024-0107,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,1878ff2e-f038-4556-ae05-156a905b73f0,2945.28,2024-08-17,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-08-17,2024-08-17
761747c7-7717-4d9d-9554-04a78c52fa89,PAY-2024-0108,a1165b38-7316-4cb3-85a9-b3308a230b7c,0f99342b-deec-45b1-8219-ad195a6aab21,3996.52,2024-10-06,UPI,TXN254584,,,,COMPLETED,,2024-10-06,2024-10-06
65809dda-ea34-45db-93bc-4122e448d3a6,PAY-2024-0109,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,aa7c0781-1736-4545-98a8-0d331f04ec66,939.89,2024-11-28,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-11-28,2024-11-28
9fac3455-210f-4ba0-b08f-f53011d2cb73,PAY-2024-0110,5881aaf5-037c-4728-9071-8b104e5413dc,d99077a3-02bb-4016-bf08-e5a8134788fe,3811.53,2024-03-22,NEFT,TXN632804,Axis Bank,,,COMPLETED,,2024-03-22,2024-03-22
3547f74d-d68d-4e85-ac08-a4c808a189c4,PAY-2025-0111,aa142594-8770-46cb-bf05-77eb4736c7e4,b773b3a8-876e-4f7a-a439-97155cf875ec,5777.28,2025-01-01,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2025-01-01,2025-01-01
677d5e02-7d2b-46bb-bba8-c7597e79fd8a,PAY-2024-0112,dc84c823-845e-4588-859b-49a7e3d43b3c,7c1aa648-8ec5-4b74-b906-2f760ddb5bd8,2888.64,2024-08-26,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-08-26,2024-08-26
0c655a06-7ae9-4226-b285-fe5d41a5b9df,PAY-2024-0113,dc84c823-845e-4588-859b-49a7e3d43b3c,7c1aa648-8ec5-4b74-b906-2f760ddb5bd8,0.0,2024-08-20,UPI,TXN442604,,,,COMPLETED,,2024-08-20,2024-08-20
3b3f6fad-8bfc-432f-8d8a-e62d01158194,PAY-2024-0114,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,deeb1064-94b0-4b6e-87e4-fddf42f5e797,3885.5,2024-05-14,UPI,TXN589859,,,,COMPLETED,,2024-05-14,2024-05-14
d05432ea-b81f-4696-a89f-e1e341c8bb90,PAY-2024-0115,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,deeb1064-94b0-4b6e-87e4-fddf42f5e797,0.0,2024-05-21,UPI,TXN386488,,,,COMPLETED,,2024-05-21,2024-05-21
fbcf844f-4da4-483d-89f2-e75fefba0b16,PAY-2024-0116,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,0604d47d-e338-45f2-8953-7e88f311e79f,1019.52,2024-11-08,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-11-08,2024-11-08
3c91089b-c23f-45b7-b7d2-9e0f8267bcaf,PAY-2024-0117,34d40fdb-61b7-4fcd-8fd7-b6266b662296,e9f93240-8000-4b17-b47b-1abe906f3680,2958.1,2024-10-04,UPI,TXN856650,,,,COMPLETED,,2024-10-04,2024-10-04
608d1a99-410f-407d-8d7e-a0b1300d06b0,PAY-2024-0118,34d40fdb-61b7-4fcd-8fd7-b6266b662296,e9f93240-8000-4b17-b47b-1abe906f3680,2741.09,2024-10-13,UPI,TXN256760,,,,COMPLETED,,2024-10-13,2024-10-13
dacf1863-6732-4b47-9e1e-a676c312298f,PAY-2024-0119,a1165b38-7316-4cb3-85a9-b3308a230b7c,e1748409-0fd4-4242-9454-cb3ccd11fce2,1019.52,2024-03-28,NEFT,TXN497266,HDFC Bank,,,COMPLETED,,2024-03-28,2024-03-28
790143f6-57a7-4739-a36c-62fc7f47b8cc,PAY-2024-0120,0065fc9e-691f-412d-a732-28b741dbb336,9cbd467e-4cd1-4563-88d8-e0a34f85a82d,8431.93,2024-12-08,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-12-08,2024-12-08
db7ee2ff-1ecd-4572-b4a0-de7ff0b5dd72,PAY-2024-0121,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,ddd93830-8ce8-4eeb-becb-0de73dc17541,2936.91,2024-10-27,UPI,TXN480967,,,,COMPLETED,,2024-10-27,2024-10-27
1ba01c48-6c75-45ca-8ccd-b4312c16bf28,PAY-2024-0122,5881aaf5-037c-4728-9071-8b104e5413dc,a4fd3ddc-22af-452b-8475-225d5acbcc08,962.88,2024-05-13,NEFT,TXN944032,Yes Bank,,,COMPLETED,,2024-05-13,2024-05-13
c184544d-c86a-43a9-8f18-8f7db90a8818,PAY-2024-0123,2cb90ac4-4648-4431-9037-ad47b22ad864,11e734ae-cecd-4b82-85af-658513271c2f,941.27,2024-10-22,NEFT,TXN825488,State Bank of India,,,COMPLETED,,2024-10-22,2024-10-22
8db1d241-83d0-4290-8b67-24caa90e2c13,PAY-2024-0124,2cb90ac4-4648-4431-9037-ad47b22ad864,11e734ae-cecd-4b82-85af-658513271c2f,0.0,2024-10-25,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-10-25,2024-10-25
48041a54-47af-47dd-af46-ed9fe4ca7bb0,PAY-2024-0125,b2ef95e6-8719-44a0-917a-1043a02ce2b0,7f7deb1b-71a9-4c87-88b1-f6d1d00074fa,5040.96,2024-03-10,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-03-10,2024-03-10
149e5ca7-4a05-4535-8801-61acf5137511,PAY-2024-0126,8964dfde-f9d0-4250-91ce-6b245cb1ce68,6d5632d0-c137-4f9a-a915-22e05b18c633,3058.56,2024-08-26,UPI,TXN106706,,,,COMPLETED,,2024-08-26,2024-08-26
8d6a694e-3a47-4564-aa52-5403f4016498,PAY-2024-0127,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,24465d14-1671-4632-898e-4c7d43f878ef,3908.16,2024-06-24,CHEQUE,TXN483724,Axis Bank,,,COMPLETED,,2024-06-24,2024-06-24
7fc64302-480a-4527-a595-5d7697685daf,PAY-2024-0128,4260ce4c-5209-476c-afb1-655f9e02133d,adf6005d-4d18-4e95-b57c-b6008fca9620,1019.52,2024-03-08,NEFT,TXN370912,Bank of Baroda,,,COMPLETED,,2024-03-08,2024-03-08
e171c4d6-93d2-4024-bf4f-714748b5b8a1,PAY-2024-0129,7865188e-8b7d-491c-90b0-ffdd5d703d52,e289e730-4f29-496d-b2fc-a3dec5d15a6b,3774.48,2024-12-07,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-12-07,2024-12-07
20250539-9639-4ce6-bffe-05aa5587248a,PAY-2024-0130,68f1b083-a966-45d7-9568-8fe0199280cf,947002b7-c995-4640-b5bc-98ba50310463,3851.52,2024-12-02,CHEQUE,TXN424157,Bank of Baroda,,,COMPLETED,,2024-12-02,2024-12-02
e2881127-a8da-4657-ba60-664197872e24,PAY-2024-0131,aa142594-8770-46cb-bf05-77eb4736c7e4,61a172a3-ae0e-431d-b2a7-4ccc5177f2cf,948.33,2024-03-29,UPI,TXN787817,,,,COMPLETED,,2024-03-29,2024-03-29
d50ed1bd-cb67-4289-a40a-70ebdd237e9b,PAY-2024-0132,7114cd1c-d765-471a-bbf0-5660d28756dc,ba91ecca-060c-407a-a67f-b2b13f52ba75,2831.16,2024-09-29,UPI,TXN318742,,,,COMPLETED,,2024-09-29,2024-09-29
36537e0e-1080-43c3-b7fb-a53c105cd72d,PAY-2024-0133,cbdda1a1-3a43-475c-a2f8-6dce82d99f2f,66c08042-52df-4127-bc77-1c0a76a43531,4757.76,2024-11-03,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-11-03,2024-11-03
210042bd-4947-486b-b8b3-7d67f777a0c8,PAY-2024-0134,d175149d-f407-43df-900f-8f974386b491,308e3e02-1cbf-4453-b9c4-08ba3127d068,1893.01,2024-04-20,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-04-20,2024-04-20
a41ec136-6eef-44be-9bd8-51ba5bca2013,PAY-2024-0135,2cb90ac4-4648-4431-9037-ad47b22ad864,a63d4581-d83d-463d-b169-a522c3bbbc8a,1019.52,2024-10-14,NEFT,TXN962162,Punjab National Bank,,,COMPLETED,,2024-10-14,2024-10-14
88b5eee2-0801-49f5-a022-0849a00b6807,PAY-2024-0136,4260ce4c-5209-476c-afb1-655f9e02133d,d1f32443-d754-4098-b2b8-c148eb2f1b7d,9547.24,2024-03-06,NEFT,TXN644101,Yes Bank,,,COMPLETED,,2024-03-06,2024-03-06
e9ec0310-6b23-4cf7-b224-f2ea9f38e39c,PAY-2024-0137,de4699bf-d9e7-45b9-9875-43405fdc2981,f4af41ef-4353-42c3-be32-203632c04849,4522.85,2024-08-20,UPI,TXN166947,,,,COMPLETED,,2024-08-20,2024-08-20
cb669e9c-5f7f-400e-b9cb-0120f36761e1,PAY-2024-0138,115804b5-d9c6-401e-a450-d16354ecaf2d,a7e482b5-3041-4414-874c-80bf9e03d4dd,5173.33,2024-07-18,UPI,TXN705978,,,,COMPLETED,,2024-07-18,2024-07-18
461b4d58-40fe-437b-bfc3-bab1e804f8a9,PAY-2024-0139,76fd9001-d837-4dd4-9c5d-fae3eabe879a,fd397a85-1016-4247-90fb-ce0ab4fc1e5b,1019.52,2024-09-05,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-09-05,2024-09-05
3800d374-1f5d-420a-b99f-59804480cc2d,PAY-2024-0140,2566205d-339c-4157-a1f7-c907482ec0a3,6f3307eb-1e73-48a7-8cb8-f0e9f2a6df56,3058.56,2024-09-02,UPI,TXN731763,,,,COMPLETED,,2024-09-02,2024-09-02
7b08b71b-e287-497b-8df6-e99528ec2ebc,PAY-2024-0141,cbdda1a1-3a43-475c-a2f8-6dce82d99f2f,6fa4fe6c-daa8-45f7-a9ea-6857e5f97c04,3806.43,2024-10-25,CHEQUE,TXN345961,State Bank of India,,,COMPLETED,,2024-10-25,2024-10-25
c7519eaf-448c-42f8-b851-176cfef89ddd,PAY-2024-0142,cbdda1a1-3a43-475c-a2f8-6dce82d99f2f,6fa4fe6c-daa8-45f7-a9ea-6857e5f97c04,5083.79,2024-10-18,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-10-18,2024-10-18
d0fe5006-aedc-4dd7-89ee-49bd02bf801f,PAY-2025-0143,524e5021-ef84-4ef8-8dd2-373b17b61207,18026c34-c655-4646-80ac-8411a2f298cc,3058.56,2025-01-24,UPI,TXN154722,,,,COMPLETED,,2025-01-24,2025-01-24
a49f6da3-e576-4f8c-a4b8-89bf128e82a9,PAY-2024-0144,cbdda1a1-3a43-475c-a2f8-6dce82d99f2f,94b5f7b5-ca87-4b37-94d7-b87f5a8a9d0c,2925.06,2024-04-19,UPI,TXN257044,,,,COMPLETED,,2024-04-19,2024-04-19
ec32e03a-061a-4342-ba0f-510ad78cd659,PAY-2024-0145,0065fc9e-691f-412d-a732-28b741dbb336,9e3981d3-d7b6-4287-b6e9-509cc1e3cda9,1807.71,2024-08-08,UPI,TXN653954,,,,COMPLETED,,2024-08-08,2024-08-08
45dcea24-fa35-48b2-b7d3-3c70e8d4df26,PAY-2024-0146,d175149d-f407-43df-900f-8f974386b491,af167fa0-c695-4a3d-b95d-a413029eee3b,1779.4,2024-09-23,CHEQUE,TXN171263,Bank of Baroda,,,COMPLETED,,2024-09-23,2024-09-23
ef0df59c-b763-4465-8d65-29ad0b37ba4f,PAY-2025-0147,2cb90ac4-4648-4431-9037-ad47b22ad864,61209a5e-57cd-40c8-bb33-d75d4c965ead,878.56,2025-02-12,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2025-02-12,2025-02-12
facb1492-3b17-4cc7-8eb2-a46c84bd5ad1,PAY-2024-0148,e239d371-6d2f-47bc-98f7-f79cfbbfb521,f46ec367-dfac-477a-b905-9eef02a8b84d,2967.14,2024-04-01,CHEQUE,TXN772626,State Bank of India,,,COMPLETED,,2024-04-01,2024-04-01
8baf503d-250b-45c7-a980-29b0b98b1b95,PAY-2024-0149,e239d371-6d2f-47bc-98f7-f79cfbbfb521,f46ec367-dfac-477a-b905-9eef02a8b84d,0.0,2024-04-09,UPI,TXN655209,,,,COMPLETED,,2024-04-09,2024-04-09
1e6f14c9-b06c-4a46-8b1a-7e4862fd604c,PAY-2024-0150,afefc15d-6186-4e28-b665-0c08ecf4a9ab,3d2cd7b1-cda7-49a8-abbb-4a2abbe971f1,1998.26,2024-10-26,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-10-26,2024-10-26
f12ff7b0-0caf-4dcc-9950-d41620ebfc99,PAY-2024-0151,afefc15d-6186-4e28-b665-0c08ecf4a9ab,3d2cd7b1-cda7-49a8-abbb-4a2abbe971f1,0.0,2024-10-23,UPI,TXN423729,,,,COMPLETED,,2024-10-23,2024-10-23
0000d3b4-8902-4dac-84b8-d4c3e97ba1b7,PAY-2024-0152,8964dfde-f9d0-4250-91ce-6b245cb1ce68,2197ca8b-02a4-4332-83f8-70d033b407d7,3901.44,2024-10-12,UPI,TXN202119,,,,COMPLETED,,2024-10-12,2024-10-12
d6266fad-b687-477a-ae36-19001d36030a,PAY-2024-0153,5881aaf5-037c-4728-9071-8b104e5413dc,638b5dd8-a23c-4dc0-9b15-dece2c442bbf,3851.52,2024-11-14,CHEQUE,TXN155191,Kotak Mahindra Bank,,,COMPLETED,,2024-11-14,2024-11-14
cadbaaef-c76b-4a8d-a5c2-79124d7c25bb,PAY-2024-0154,0065fc9e-691f-412d-a732-28b741dbb336,8d94469d-b8aa-43fd-a946-a82d6bb2fd0e,3830.0,2024-10-28,UPI,TXN157980,,,,COMPLETED,,2024-10-28,2024-10-28
3b3da18d-5f49-455d-81f3-9ff015af51c4,PAY-2024-0155,de4699bf-d9e7-45b9-9875-43405fdc2981,5b0fadd9-f2ab-4318-b6cb-261d081be782,962.88,2024-09-18,CHEQUE,TXN747573,State Bank of India,,,COMPLETED,,2024-09-18,2024-09-18
852462c2-02da-4505-a26f-1c53f90c4338,PAY-2024-0156,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,855c7c52-e887-4550-9167-91ef51d9c95d,3058.56,2024-06-27,UPI,TXN548999,,,,COMPLETED,,2024-06-27,2024-06-27
3a025406-a133-4ca7-81b3-1047012e7287,PAY-2024-0157,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0fe2a113-c30c-454a-a0ef-201f0f31b62c,3058.56,2024-09-24,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-09-24,2024-09-24
b80d3e48-0cd6-42ed-b5e3-48a96a600f5b,PAY-2024-0158,7178f55e-6bbc-4f51-8768-e2277e170ca5,629b3137-3fa1-4eb9-8ee1-173fcf40277f,923.68,2024-09-19,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-09-19,2024-09-19
65b810fd-12cf-4a3e-99b3-3fbdc7736db4,PAY-2025-0159,5881aaf5-037c-4728-9071-8b104e5413dc,bd648290-1d17-45bf-96ae-2f0e48652278,992.43,2025-01-05,NEFT,TXN984297,State Bank of India,,,COMPLETED,,2025-01-05,2025-01-05
786a5e3e-48fe-45b7-a918-83bdda46e97f,PAY-2025-0160,5881aaf5-037c-4728-9071-8b104e5413dc,bd648290-1d17-45bf-96ae-2f0e48652278,0.0,2025-01-05,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2025-01-05,2025-01-05
77d0132e-eaf9-45cc-813a-5cdab2617db7,PAY-2025-0161,e239d371-6d2f-47bc-98f7-f79cfbbfb521,8b9291c9-8a26-47aa-a05c-9c20dc6faaae,909.88,2025-01-09,UPI,TXN128213,,,,COMPLETED,,2025-01-09,2025-01-09
efa33bf8-125e-4609-b96c-ed89b5f002cb,PAY-2024-0162,6768cbbe-636f-40da-9bdd-6bfbbfd44019,02c9e531-d96e-4ccb-9620-d2e57306c1cf,4078.08,2024-04-25,UPI,TXN901337,,,,COMPLETED,,2024-04-25,2024-04-25
a9a117f5-4fe1-41a0-b53d-70acf6d89823,PAY-2024-0163,6768cbbe-636f-40da-9bdd-6bfbbfd44019,02c9e531-d96e-4ccb-9620-d2e57306c1cf,0.0,2024-04-25,UPI,TXN338947,,,,COMPLETED,,2024-04-25,2024-04-25
d9eee8f5-ce77-4316-9982-73358daf6f58,PAY-2024-0164,e239d371-6d2f-47bc-98f7-f79cfbbfb521,3d5e7580-476d-4370-9d82-b0cad1b9aef4,2967.41,2024-03-12,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-03-12,2024-03-12
58159558-3d69-40fb-9101-19936259d430,PAY-2024-0165,f3add840-d8ad-457e-a501-c460549a2a61,0bbc50b0-63fe-4809-b1dd-8fa34acecf7d,1971.99,2024-07-07,UPI,TXN763121,,,,COMPLETED,,2024-07-07,2024-07-07
4e31d025-d44a-45e6-b428-e3b7654c2a2a,PAY-2024-0166,3a111a3b-2224-4624-9b80-d7ecddb28395,0eebfcc8-0ffb-4c24-b4ef-e57d29dfadb4,2888.64,2024-09-04,CHEQUE,TXN927188,Punjab National Bank,,,COMPLETED,,2024-09-04,2024-09-04
6391d27f-e9c3-4aa5-b85e-eb0e872aa92a,PAY-2025-0167,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,717ea45b-7029-41b0-90b8-288672a591a4,2894.6,2025-01-03,UPI,TXN270373,,,,COMPLETED,,2025-01-03,2025-01-03
7666834b-fab3-4e96-a722-1bea6a300f45,PAY-2024-0168,7865188e-8b7d-491c-90b0-ffdd5d703d52,2f952cb1-effb-4ef9-a917-5fc9db697a5c,2888.64,2024-10-31,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-10-31,2024-10-31
424610fc-d262-4635-b61e-1af41134190d,PAY-2024-0169,e239d371-6d2f-47bc-98f7-f79cfbbfb521,60b4c877-f43c-4374-9f9d-1474fb2c57c9,4984.32,2024-05-06,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-05-06,2024-05-06
1d2c8478-221a-4189-96b4-7cf77bafe7e2,PAY-2024-0170,e239d371-6d2f-47bc-98f7-f79cfbbfb521,df2c7b12-03a8-473d-8a53-8b776632957c,2997.38,2024-12-30,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-12-30,2024-12-30
6539ff4b-7cf9-4fce-89c6-7d65a8446481,PAY-2024-0171,256796f6-3eaf-4043-91bf-faa41d78325a,ca823342-d608-4180-bfe7-53b5b1c5ecab,6901.04,2024-04-23,UPI,TXN449870,,,,COMPLETED,,2024-04-23,2024-04-23
f615910b-379d-40b1-80e0-d3ba458c5d74,PAY-2024-0172,68f1b083-a966-45d7-9568-8fe0199280cf,be23fe1c-1657-4adb-8be2-d40817bebaf9,1268.67,2024-11-24,UPI,TXN683181,,,,COMPLETED,,2024-11-24,2024-11-24
5f96c069-c856-4422-ab0e-36fbf850ba8d,PAY-2024-0173,7114cd1c-d765-471a-bbf0-5660d28756dc,802d8c55-d57a-46a9-9b1d-a0a414b33005,4078.08,2024-11-15,NEFT,TXN670924,HDFC Bank,,,COMPLETED,,2024-11-15,2024-11-15
33214903-c801-478d-88cf-f0d16270fdfb,PAY-2024-0174,7114cd1c-d765-471a-bbf0-5660d28756dc,802d8c55-d57a-46a9-9b1d-a0a414b33005,0.0,2024-11-19,NEFT,TXN197024,Axis Bank,,,COMPLETED,,2024-11-19,2024-11-19
01dd309c-7b5a-4f4c-b14e-72878ce39e72,PAY-2024-0175,68f1b083-a966-45d7-9568-8fe0199280cf,19402548-b725-408f-a758-c4b624dc7689,3058.56,2024-04-16,UPI,TXN449197,,,,COMPLETED,,2024-04-16,2024-04-16
f94bb69b-2615-49f3-bc5e-1097f991d23b,PAY-2025-0176,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,81bca142-9bcc-47ef-b698-d2f19b5ccc28,3110.12,2025-02-20,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2025-02-20,2025-02-20
42df5dc8-24c3-4c36-a5b9-0070f0b9570a,PAY-2024-0177,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,f906fdd9-0151-4cb0-b929-0d0372fe7a02,6910.08,2024-09-28,NEFT,TXN749302,HDFC Bank,,,COMPLETED,,2024-09-28,2024-09-28
01f9f5c5-4994-4be1-8175-90464eece9ef,PAY-2025-0178,3a111a3b-2224-4624-9b80-d7ecddb28395,f736d1cf-77c2-4b36-99b9-e7319073f38f,1982.4,2025-02-05,NEFT,TXN220018,Axis Bank,,,COMPLETED,,2025-02-05,2025-02-05
fd174b7b-78f9-42c7-983f-f2719c421359,PAY-2024-0179,2cb90ac4-4648-4431-9037-ad47b22ad864,cc999634-8c39-411b-844c-d46a44df1c28,2888.64,2024-07-27,CHEQUE,TXN384268,Kotak Mahindra Bank,,,COMPLETED,,2024-07-27,2024-07-27
d0f67d29-62ef-4523-a1fc-e513e1be7ff1,PAY-2024-0180,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,a0a61cf3-6471-4867-b760-cc655fc3caa8,4849.53,2024-11-21,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-11-21,2024-11-21
28fef783-7735-40cc-80cf-80e6f6969bfb,PAY-2024-0181,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,a0a61cf3-6471-4867-b760-cc655fc3caa8,0.0,2024-11-18,UPI,TXN248375,,,,COMPLETED,,2024-11-18,2024-11-18
a4fcdaa9-cd66-444a-85d7-a78663a1008c,PAY-2024-0182,de4699bf-d9e7-45b9-9875-43405fdc2981,889982d6-b11f-498b-9ad3-2f76a1c950e2,971.89,2024-10-17,UPI,TXN404605,,,,COMPLETED,,2024-10-17,2024-10-17
f1f7117e-f253-44b7-90b5-2460ba24deb3,PAY-2024-0183,524e5021-ef84-4ef8-8dd2-373b17b61207,9e449a3d-6fd7-4f9a-9943-3e267f748f49,1887.24,2024-09-03,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-09-03,2024-09-03
a2b39ed3-9138-4ee5-8c5f-ae858cbb6ff3,PAY-2024-0184,de4699bf-d9e7-45b9-9875-43405fdc2981,ca33e72d-9265-4ba8-805a-6de5a03fb7d8,8496.0,2024-04-02,UPI,TXN478092,,,,COMPLETED,,2024-04-02,2024-04-02
595ea391-04a6-4154-9dc2-b743fe61cb84,PAY-2024-0185,0065fc9e-691f-412d-a732-28b741dbb336,2025c8e7-e93d-4353-91c9-8ecee2357660,3687.32,2024-08-16,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-08-16,2024-08-16
52ad9e96-e06e-429b-b17a-bb8909b85c1c,PAY-2024-0186,7865188e-8b7d-491c-90b0-ffdd5d703d52,1c867d3d-5f9f-4deb-8e64-db9ee4b12678,1998.26,2024-06-22,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-06-22,2024-06-22
7da6ee7f-ff59-45d3-bb63-9c3181851d67,PAY-2024-0187,34d40fdb-61b7-4fcd-8fd7-b6266b662296,726e6893-648e-446e-bd78-bd77ed45892c,3933.09,2024-09-14,UPI,TXN382463,,,,COMPLETED,,2024-09-14,2024-09-14
